01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2012,Angra do Heroísmo,Município,Básico - 2º Ciclo,,,,x,
2012,Angra do Heroísmo,Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Angra do Heroísmo,Município,Educação Pré-Escolar,,,,x,
2012,Ansião,Município,Básico - 1º Ciclo,,,,,800.0
2012,Ansião,Município,Básico - 2º Ciclo,,,,,185.7
2012,Ansião,Município,Básico - 3º Ciclo e secundário,,,,,158.8
2012,Ansião,Município,Educação Pré-Escolar,,,,,85.7
2012,Arcos de Valdevez,Município,Básico - 1º Ciclo,,,,,190.9
2012,Arcos de Valdevez,Município,Básico - 2º Ciclo,,,,,733.3
2012,Arcos de Valdevez,Município,Básico - 3º Ciclo e secundário,,,,,126.9
2012,Arcos de Valdevez,Município,Educação Pré-Escolar,,,,,57.1
2012,Arganil,Município,Básico - 1º Ciclo,,,,,233.3
2012,Arganil,Município,Básico - 2º Ciclo,,,,,100.0
2012,Arganil,Município,Básico - 3º Ciclo e secundário,,,,,94.4
2012,Arganil,Município,Educação Pré-Escolar,,,,-,
2012,Armamar,Município,Básico - 1º Ciclo,,,,,900.0
2012,Armamar,Município,Básico - 2º Ciclo,,,,,300.0
2012,Armamar,Município,Básico - 3º Ciclo e secundário,,,,,75.0
2012,Armamar,Município,Educação Pré-Escolar,,,,,200.0
2012,Arouca,Município,Básico - 1º Ciclo,,,,,141.7
2012,Arouca,Município,Básico - 2º Ciclo,,,,,107.1
2012,Arouca,Município,Básico - 3º Ciclo e secundário,,,,,111.5
2012,Arouca,Município,Educação Pré-Escolar,,,,,350.0
2012,Arraiolos,Município,Básico - 1º Ciclo,,,,,400.0
2012,Arraiolos,Município,Básico - 2º Ciclo,,,,,800.0
2012,Arraiolos,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Arraiolos,Município,Educação Pré-Escolar,,,,,200.0
2012,Arronches,Município,Básico - 1º Ciclo,,,,-,
2012,Arronches,Município,Básico - 2º Ciclo,,,,,150.0
2012,Arronches,Município,Básico - 3º Ciclo e secundário,,,,,33.3
2012,Arronches,Município,Educação Pré-Escolar,,,,,100.0
2012,Arruda dos Vinhos,Município,Básico - 1º Ciclo,,,,,46.2
2012,Arruda dos Vinhos,Município,Básico - 2º Ciclo,,,,,350.0
2012,Arruda dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,121.1
2012,Arruda dos Vinhos,Município,Educação Pré-Escolar,,,,,50.0
2012,Aveiro,Município,Básico - 1º Ciclo,,,,,358.3
2012,Aveiro,Município,Básico - 2º Ciclo,,,,,400.0
2012,Aveiro,Município,Básico - 3º Ciclo e secundário,,,,,315.4
2012,Aveiro,Município,Educação Pré-Escolar,,,,,113.3
2012,Avis,Município,Básico - 1º Ciclo,,,,-,
2012,Avis,Município,Básico - 2º Ciclo,,,,,100.0
2012,Avis,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2012,Avis,Município,Educação Pré-Escolar,,,,-,
2012,Azambuja,Município,Básico - 1º Ciclo,,,,,200.0
2012,Azambuja,Município,Básico - 2º Ciclo,,,,,155.6
2012,Azambuja,Município,Básico - 3º Ciclo e secundário,,,,,58.3
2012,Azambuja,Município,Educação Pré-Escolar,,,,,8.7
2012,Baião,Município,Básico - 1º Ciclo,,,,,283.3
2012,Baião,Município,Básico - 2º Ciclo,,,,,45.5
2012,Baião,Município,Básico - 3º Ciclo e secundário,,,,,23.9
2012,Baião,Município,Educação Pré-Escolar,,,,,120.0
2012,Barcelos,Município,Básico - 1º Ciclo,,,,,214.3
2012,Barcelos,Município,Básico - 2º Ciclo,,,,,202.6
2012,Barcelos,Município,Básico - 3º Ciclo e secundário,,,,,109.1
2012,Barcelos,Município,Educação Pré-Escolar,,,,,295.0
2012,Barrancos,Município,Básico - 1º Ciclo,,,,,50.0
2012,Barrancos,Município,Básico - 2º Ciclo,,,,,66.7
2012,Barrancos,Município,Básico - 3º Ciclo e secundário,,,,,50.0
2012,Barrancos,Município,Educação Pré-Escolar,,,,-,
2012,Barreiro,Município,Básico - 1º Ciclo,,,,,128.9
2012,Barreiro,Município,Básico - 2º Ciclo,,,,,226.5
2012,Barreiro,Município,Básico - 3º Ciclo e secundário,,,,,392.2
2012,Barreiro,Município,Educação Pré-Escolar,,,,,67.5
2012,Batalha,Município,Básico - 1º Ciclo,,,,,250.0
2012,Batalha,Município,Básico - 2º Ciclo,,,,,400.0
2012,Batalha,Município,Básico - 3º Ciclo e secundário,,,,,133.3
2012,Batalha,Município,Educação Pré-Escolar,,,,,160.0
2012,Beja,Município,Básico - 1º Ciclo,,,,,204.5
2012,Beja,Município,Básico - 2º Ciclo,,,,,194.7
2012,Beja,Município,Básico - 3º Ciclo e secundário,,,,,170.0
2012,Beja,Município,Educação Pré-Escolar,,,,,130.8
2012,Belmonte,Município,Básico - 1º Ciclo,,,,-,
2012,Belmonte,Município,Básico - 2º Ciclo,,,,,350.0
2012,Belmonte,Município,Básico - 3º Ciclo e secundário,,,,,233.3
2012,Belmonte,Município,Educação Pré-Escolar,,,,,600.0
2012,Benavente,Município,Básico - 1º Ciclo,,,,,125.0
2012,Benavente,Município,Básico - 2º Ciclo,,,,,95.7
2012,Benavente,Município,Básico - 3º Ciclo e secundário,,,,,86.1
2012,Benavente,Município,Educação Pré-Escolar,,,,,216.7
2012,Bombarral,Município,Básico - 1º Ciclo,,,,,250.0
2012,Bombarral,Município,Básico - 2º Ciclo,,,,,433.3
2012,Bombarral,Município,Básico - 3º Ciclo e secundário,,,,,272.7
2012,Bombarral,Município,Educação Pré-Escolar,,,,,300.0
2012,Borba,Município,Básico - 1º Ciclo,,,,-,
2012,Borba,Município,Básico - 2º Ciclo,,,,,900.0
2012,Borba,Município,Básico - 3º Ciclo e secundário,,,,,133.3
2012,Borba,Município,Educação Pré-Escolar,,,,,600.0
2012,Boticas,Município,Básico - 1º Ciclo,,,,-,
2012,Boticas,Município,Básico - 2º Ciclo,,,,,300.0
2012,Boticas,Município,Básico - 3º Ciclo e secundário,,,,,80.0
2012,Boticas,Município,Educação Pré-Escolar,,,,-,
2012,Braga,Município,Básico - 1º Ciclo,,,,,262.1
2012,Braga,Município,Básico - 2º Ciclo,,,,,303.7
2012,Braga,Município,Básico - 3º Ciclo e secundário,,,,,240.1
2012,Braga,Município,Educação Pré-Escolar,,,,,153.8
2012,Bragança,Município,Básico - 1º Ciclo,,,,,1333.3
2012,Bragança,Município,Básico - 2º Ciclo,,,,,610.0
2012,Bragança,Município,Básico - 3º Ciclo e secundário,,,,,469.7
2012,Bragança,Município,Educação Pré-Escolar,,,,,230.8
2012,Cabeceiras de Basto,Município,Básico - 1º Ciclo,,,,,1950.0
2012,Cabeceiras de Basto,Município,Básico - 2º Ciclo,,,,,160.0
2012,Cabeceiras de Basto,Município,Básico - 3º Ciclo e secundário,,,,,41.0
2012,Cabeceiras de Basto,Município,Educação Pré-Escolar,,,,-,
2012,Cadaval,Município,Básico - 1º Ciclo,,,,,100.0
2012,Cadaval,Município,Básico - 2º Ciclo,,,,,450.0
2012,Cadaval,Município,Básico - 3º Ciclo e secundário,,,,,85.7
2012,Cadaval,Município,Educação Pré-Escolar,,,,,300.0
2012,Caldas da Rainha,Município,Básico - 1º Ciclo,,,,,138.5
2012,Caldas da Rainha,Município,Básico - 2º Ciclo,,,,,109.1
2012,Caldas da Rainha,Município,Básico - 3º Ciclo e secundário,,,,,140.6
2012,Caldas da Rainha,Município,Educação Pré-Escolar,,,,,318.2
2012,Calheta [R.A.A.],Município,Básico - 1º Ciclo,,,,x,
2012,Calheta [R.A.A.],Município,Básico - 2º Ciclo,,,,x,
2012,Calheta [R.A.A.],Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Calheta [R.A.A.],Município,Educação Pré-Escolar,,,,x,
2012,Calheta [R.A.M.],Município,Básico - 1º Ciclo,,,,x,
2012,Calheta [R.A.M.],Município,Básico - 2º Ciclo,,,,x,
2012,Calheta [R.A.M.],Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Calheta [R.A.M.],Município,Educação Pré-Escolar,,,,x,
2012,Câmara de Lobos,Município,Básico - 1º Ciclo,,,,x,
2012,Câmara de Lobos,Município,Básico - 2º Ciclo,,,,x,
2012,Câmara de Lobos,Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Câmara de Lobos,Município,Educação Pré-Escolar,,,,x,
2012,Caminha,Município,Básico - 1º Ciclo,,,,,750.0
2012,Caminha,Município,Básico - 2º Ciclo,,,,,1900.0
2012,Caminha,Município,Básico - 3º Ciclo e secundário,,,,,307.7
2012,Caminha,Município,Educação Pré-Escolar,,,,,166.7
2012,Campo Maior,Município,Básico - 1º Ciclo,,,,-,
2012,Campo Maior,Município,Básico - 2º Ciclo,,,,,150.0
2012,Campo Maior,Município,Básico - 3º Ciclo e secundário,,,,,55.6
2012,Campo Maior,Município,Educação Pré-Escolar,,,,,33.3
2012,Cantanhede,Município,Básico - 1º Ciclo,,,,,685.7
2012,Cantanhede,Município,Básico - 2º Ciclo,,,,,308.3
2012,Cantanhede,Município,Básico - 3º Ciclo e secundário,,,,,465.0
2012,Cantanhede,Município,Educação Pré-Escolar,,,,,285.7
2012,Carrazeda de Ansiães,Município,Básico - 1º Ciclo,,,,-,
2012,Carrazeda de Ansiães,Município,Básico - 2º Ciclo,,,,,266.7
2012,Carrazeda de Ansiães,Município,Básico - 3º Ciclo e secundário,,,,,50.0
2012,Carrazeda de Ansiães,Município,Educação Pré-Escolar,,,,,66.7
2012,Carregal do Sal,Município,Básico - 1º Ciclo,,,,,800.0
2012,Carregal do Sal,Município,Básico - 2º Ciclo,,,,,250.0
2012,Carregal do Sal,Município,Básico - 3º Ciclo e secundário,,,,,281.8
2012,Carregal do Sal,Município,Educação Pré-Escolar,,,,-,
2012,Cartaxo,Município,Básico - 1º Ciclo,,,,,153.8
2012,Cartaxo,Município,Básico - 2º Ciclo,,,,,178.6
2012,Cartaxo,Município,Básico - 3º Ciclo e secundário,,,,,154.1
2012,Cartaxo,Município,Educação Pré-Escolar,,,,,55.6
2012,Cascais,Município,Básico - 1º Ciclo,,,,,52.2
2012,Cascais,Município,Básico - 2º Ciclo,,,,,206.7
2012,Cascais,Município,Básico - 3º Ciclo e secundário,,,,,245.8
2012,Cascais,Município,Educação Pré-Escolar,,,,,96.9
2012,Castanheira de Pêra,Município,Básico - 1º Ciclo,,,,-,
2012,Castanheira de Pêra,Município,Básico - 2º Ciclo,,,,,33.3
2012,Castanheira de Pêra,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Castanheira de Pêra,Município,Educação Pré-Escolar,,,,-,
2012,Castelo Branco,Município,Básico - 1º Ciclo,,,,,566.7
2012,Castelo Branco,Município,Básico - 2º Ciclo,,,,,766.7
2012,Castelo Branco,Município,Básico - 3º Ciclo e secundário,,,,,342.6
2012,Castelo Branco,Município,Educação Pré-Escolar,,,,,616.7
2012,Castelo de Paiva,Município,Básico - 1º Ciclo,,,,,93.8
2012,Castelo de Paiva,Município,Básico - 2º Ciclo,,,,,31.6
2012,Castelo de Paiva,Município,Básico - 3º Ciclo e secundário,,,,,24.5
2012,Castelo de Paiva,Município,Educação Pré-Escolar,,,,,200.0
2012,Castelo de Vide,Município,Básico - 1º Ciclo,,,,-,
2012,Castelo de Vide,Município,Básico - 2º Ciclo,,,,-,
2012,Castelo de Vide,Município,Básico - 3º Ciclo e secundário,,,,,62.5
2012,Castelo de Vide,Município,Educação Pré-Escolar,,,,-,
2012,Castro Daire,Município,Básico - 1º Ciclo,,,,-,
2012,Castro Daire,Município,Básico - 2º Ciclo,,,,,350.0
2012,Castro Daire,Município,Básico - 3º Ciclo e secundário,,,,,78.6
2012,Castro Daire,Município,Educação Pré-Escolar,,,,,800.0
2012,Castro Marim,Município,Básico - 1º Ciclo,,,,,400.0
2012,Castro Marim,Município,Básico - 2º Ciclo,,,,,400.0
2012,Castro Marim,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Castro Marim,Município,Educação Pré-Escolar,,,,,50.0
2012,Castro Verde,Município,Básico - 1º Ciclo,,,,,50.0
2012,Castro Verde,Município,Básico - 2º Ciclo,,,,,450.0
2012,Castro Verde,Município,Básico - 3º Ciclo e secundário,,,,,59.1
2012,Castro Verde,Município,Educação Pré-Escolar,,,,-,
2012,Celorico da Beira,Município,Básico - 1º Ciclo,,,,-,
2012,Celorico da Beira,Município,Básico - 2º Ciclo,,,,-,
2012,Celorico da Beira,Município,Básico - 3º Ciclo e secundário,,,,,75.0
2012,Celorico da Beira,Município,Educação Pré-Escolar,,,,,1000.0
2012,Celorico de Basto,Município,Básico - 1º Ciclo,,,,,316.7
2012,Celorico de Basto,Município,Básico - 2º Ciclo,,,,,125.0
2012,Celorico de Basto,Município,Básico - 3º Ciclo e secundário,,,,,21.1
2012,Celorico de Basto,Município,Educação Pré-Escolar,,,,-,
2012,Chamusca,Município,Básico - 1º Ciclo,,,,,200.0
2012,Chamusca,Município,Básico - 2º Ciclo,,,,,220.0
2012,Chamusca,Município,Básico - 3º Ciclo e secundário,,,,,433.3
2012,Chamusca,Município,Educação Pré-Escolar,,,,-,
2012,Chaves,Município,Básico - 1º Ciclo,,,,,1516.7
2012,Chaves,Município,Básico - 2º Ciclo,,,,,1040.0
2012,Chaves,Município,Básico - 3º Ciclo e secundário,,,,,282.9
2012,Chaves,Município,Educação Pré-Escolar,,,,,112.5
2012,Cinfães,Município,Básico - 1º Ciclo,,,,,350.0
2012,Cinfães,Município,Básico - 2º Ciclo,,,,,93.3
2012,Cinfães,Município,Básico - 3º Ciclo e secundário,,,,,20.0
2012,Cinfães,Município,Educação Pré-Escolar,,,,-,
2012,Coimbra,Município,Básico - 1º Ciclo,,,,,190.7
2012,Coimbra,Município,Básico - 2º Ciclo,,,,,366.0
2012,Coimbra,Município,Básico - 3º Ciclo e secundário,,,,,386.3
2012,Coimbra,Município,Educação Pré-Escolar,,,,,96.0
2012,Condeixa-a-Nova,Município,Básico - 1º Ciclo,,,,,700.0
2012,Condeixa-a-Nova,Município,Básico - 2º Ciclo,,,,,725.0
2012,Condeixa-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,1033.3
2012,Condeixa-a-Nova,Município,Educação Pré-Escolar,,,,,400.0
2012,Constância,Município,Básico - 1º Ciclo,,,,-,
2012,Constância,Município,Básico - 2º Ciclo,,,,,150.0
2012,Constância,Município,Básico - 3º Ciclo e secundário,,,,,116.7
2012,Constância,Município,Educação Pré-Escolar,,,,-,
2012,Coruche,Município,Básico - 1º Ciclo,,,,,171.4
2012,Coruche,Município,Básico - 2º Ciclo,,,,,177.8
2012,Coruche,Município,Básico - 3º Ciclo e secundário,,,,,182.4
2012,Coruche,Município,Educação Pré-Escolar,,,,,650.0
2012,Corvo,Município,Básico - 1º Ciclo,,,,x,
2012,Corvo,Município,Básico - 2º Ciclo,,,,x,
2012,Corvo,Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Corvo,Município,Educação Pré-Escolar,,,,x,
2012,Covilhã,Município,Básico - 1º Ciclo,,,,,900.0
2012,Covilhã,Município,Básico - 2º Ciclo,,,,,283.3
2012,Covilhã,Município,Básico - 3º Ciclo e secundário,,,,,230.9
2012,Covilhã,Município,Educação Pré-Escolar,,,,,416.7
2012,Crato,Município,Básico - 1º Ciclo,,,,-,
2012,Crato,Município,Básico - 2º Ciclo,,,,-,
2012,Crato,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Crato,Município,Educação Pré-Escolar,,,,-,
2012,Cuba,Município,Básico - 1º Ciclo,,,,-,
2012,Cuba,Município,Básico - 2º Ciclo,,,,,400.0
2012,Cuba,Município,Básico - 3º Ciclo e secundário,,,,,128.6
2012,Cuba,Município,Educação Pré-Escolar,,,,-,
2012,Elvas,Município,Básico - 1º Ciclo,,,,,222.2
2012,Elvas,Município,Básico - 2º Ciclo,,,,,168.8
2012,Elvas,Município,Básico - 3º Ciclo e secundário,,,,,126.8
2012,Elvas,Município,Educação Pré-Escolar,,,,,350.0
2012,Entroncamento,Município,Básico - 1º Ciclo,,,,,122.2
2012,Entroncamento,Município,Básico - 2º Ciclo,,,,,371.4
2012,Entroncamento,Município,Básico - 3º Ciclo e secundário,,,,,295.2
2012,Entroncamento,Município,Educação Pré-Escolar,,,,,71.4
2012,Espinho,Município,Básico - 1º Ciclo,,,,,161.1
2012,Espinho,Município,Básico - 2º Ciclo,,,,,225.0
2012,Espinho,Município,Básico - 3º Ciclo e secundário,,,,,167.1
2012,Espinho,Município,Educação Pré-Escolar,,,,,420.0
2012,Esposende,Município,Básico - 1º Ciclo,,,,,588.9
2012,Esposende,Município,Básico - 2º Ciclo,,,,,600.0
2012,Esposende,Município,Básico - 3º Ciclo e secundário,,,,,193.9
2012,Esposende,Município,Educação Pré-Escolar,,,,,300.0
2012,Estarreja,Município,Básico - 1º Ciclo,,,,,271.4
2012,Estarreja,Município,Básico - 2º Ciclo,,,,,312.5
2012,Estarreja,Município,Básico - 3º Ciclo e secundário,,,,,219.2
2012,Estarreja,Município,Educação Pré-Escolar,,,,,90.0
2012,Estremoz,Município,Básico - 1º Ciclo,,,,,80.0
2012,Estremoz,Município,Básico - 2º Ciclo,,,,,212.5
2012,Estremoz,Município,Básico - 3º Ciclo e secundário,,,,,120.7
2012,Estremoz,Município,Educação Pré-Escolar,,,,,55.6
2012,Évora,Município,Básico - 1º Ciclo,,,,,677.8
2012,Évora,Município,Básico - 2º Ciclo,,,,,196.6
2012,Évora,Município,Básico - 3º Ciclo e secundário,,,,,280.6
2012,Évora,Município,Educação Pré-Escolar,,,,,128.0
2012,Fafe,Município,Básico - 1º Ciclo,,,,,423.1
2012,Fafe,Município,Básico - 2º Ciclo,,,,,321.1
2012,Fafe,Município,Básico - 3º Ciclo e secundário,,,,,105.8
2012,Fafe,Município,Educação Pré-Escolar,,,,,127.8
2012,Faro,Município,Básico - 1º Ciclo,,,,,157.6
2012,Faro,Município,Básico - 2º Ciclo,,,,,264.0
2012,Faro,Município,Básico - 3º Ciclo e secundário,,,,,196.8
2012,Faro,Município,Educação Pré-Escolar,,,,,22.9
2012,Felgueiras,Município,Básico - 1º Ciclo,,,,,321.4
2012,Felgueiras,Município,Básico - 2º Ciclo,,,,,164.0
2012,Felgueiras,Município,Básico - 3º Ciclo e secundário,,,,,36.8
2012,Felgueiras,Município,Educação Pré-Escolar,,,,,89.5
2012,Ferreira do Alentejo,Município,Básico - 1º Ciclo,,,,,180.0
2012,Ferreira do Alentejo,Município,Básico - 2º Ciclo,,,,,400.0
2012,Ferreira do Alentejo,Município,Básico - 3º Ciclo e secundário,,,,,90.0
2012,Ferreira do Alentejo,Município,Educação Pré-Escolar,,,,-,
2012,Ferreira do Zêzere,Município,Básico - 1º Ciclo,,,,,42.9
2012,Ferreira do Zêzere,Município,Básico - 2º Ciclo,,,,,75.0
2012,Ferreira do Zêzere,Município,Básico - 3º Ciclo e secundário,,,,,69.2
2012,Ferreira do Zêzere,Município,Educação Pré-Escolar,,,,,200.0
2012,Figueira da Foz,Município,Básico - 1º Ciclo,,,,,319.0
2012,Figueira da Foz,Município,Básico - 2º Ciclo,,,,,375.0
2012,Figueira da Foz,Município,Básico - 3º Ciclo e secundário,,,,,606.3
2012,Figueira da Foz,Município,Educação Pré-Escolar,,,,,207.7
2012,Figueira de Castelo Rodrigo,Município,Básico - 1º Ciclo,,,,-,
2012,Figueira de Castelo Rodrigo,Município,Básico - 2º Ciclo,,,,,166.7
2012,Figueira de Castelo Rodrigo,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Figueira de Castelo Rodrigo,Município,Educação Pré-Escolar,,,,,150.0
2012,Figueiró dos Vinhos,Município,Básico - 1º Ciclo,,,,,400.0
2012,Figueiró dos Vinhos,Município,Básico - 2º Ciclo,,,,,600.0
2012,Figueiró dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,162.5
2012,Figueiró dos Vinhos,Município,Educação Pré-Escolar,,,,,300.0
2012,Fornos de Algodres,Município,Básico - 1º Ciclo,,,,-,
2012,Fornos de Algodres,Município,Básico - 2º Ciclo,,,,,600.0
2012,Fornos de Algodres,Município,Básico - 3º Ciclo e secundário,,,,,70.0
2012,Fornos de Algodres,Município,Educação Pré-Escolar,,,,-,
2012,Freixo de Espada à Cinta,Município,Básico - 1º Ciclo,,,,-,
2012,Freixo de Espada à Cinta,Município,Básico - 2º Ciclo,,,,,100.0
2012,Freixo de Espada à Cinta,Município,Básico - 3º Ciclo e secundário,,,,,57.1
2012,Freixo de Espada à Cinta,Município,Educação Pré-Escolar,,,,,75.0
2012,Fronteira,Município,Básico - 1º Ciclo,,,,-,
2012,Fronteira,Município,Básico - 2º Ciclo,,,,,600.0
2012,Fronteira,Município,Básico - 3º Ciclo e secundário,,,,,9.1
2012,Fronteira,Município,Educação Pré-Escolar,,,,-,
2012,Funchal,Município,Básico - 1º Ciclo,,,,x,
2012,Funchal,Município,Básico - 2º Ciclo,,,,x,
2012,Funchal,Município,Básico - 3º Ciclo e secundário,,,,x,
2012,Funchal,Município,Educação Pré-Escolar,,,,x,
2012,Fundão,Município,Básico - 1º Ciclo,,,,-,
2012,Fundão,Município,Básico - 2º Ciclo,,,,,850.0
2012,Fundão,Município,Básico - 3º Ciclo e secundário,,,,,200.0
2012,Fundão,Município,Educação Pré-Escolar,,,,,1400.0
2012,Gavião,Município,Básico - 1º Ciclo,,,,-,
2012,Gavião,Município,Básico - 2º Ciclo,,,,-,
2012,Gavião,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2012,Gavião,Município,Educação Pré-Escolar,,,,-,
2012,Góis,Município,Básico - 1º Ciclo,,,,-,
2012,Góis,Município,Básico - 2º Ciclo,,,,-,
2012,Góis,Município,Básico - 3º Ciclo e secundário,,,,,133.3
2012,Góis,Município,Educação Pré-Escolar,,,,,100.0
2012,Golegã,Município,Básico - 1º Ciclo,,,,-,
2012,Golegã,Município,Básico - 2º Ciclo,,,,,450.0
2012,Golegã,Município,Básico - 3º Ciclo e secundário,,,,,500.0
2012,Golegã,Município,Educação Pré-Escolar,,,,-,
2012,Gondomar,Município,Básico - 1º Ciclo,,,,,97.0
2012,Gondomar,Município,Básico - 2º Ciclo,,,,,274.6
2012,Gondomar,Município,Básico - 3º Ciclo e secundário,,,,,193.1
2012,Gondomar,Município,Educação Pré-Escolar,,,,,206.3
2012,Gouveia,Município,Básico - 1º Ciclo,,,,-,
2012,Gouveia,Município,Básico - 2º Ciclo,,,,,650.0
2012,Gouveia,Município,Básico - 3º Ciclo e secundário,,,,,205.6
2012,Gouveia,Município,Educação Pré-Escolar,,,,,800.0
2012,Grândola,Município,Básico - 1º Ciclo,,,,,133.3
2012,Grândola,Município,Básico - 2º Ciclo,,,,,300.0
2012,Grândola,Município,Básico - 3º Ciclo e secundário,,,,,158.3
