01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2023,Mogadouro,Município,Total,11º ano,,,,2.0
2023,Mogadouro,Município,Total,12º ano,,,,8.7
2023,Mogadouro,Município,Total,Total,,,,10.5
2023,Moimenta da Beira,Município,Cursos gerais,10º ano,,,,5.2
2023,Moimenta da Beira,Município,Cursos gerais,11º ano,,,,0.0
2023,Moimenta da Beira,Município,Cursos gerais,12º ano,,,,10.4
2023,Moimenta da Beira,Município,Cursos gerais,Total,,,,5.2
2023,Moimenta da Beira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,3.6
2023,Moimenta da Beira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,6.0
2023,Moimenta da Beira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,8.8
2023,Moimenta da Beira,Município,Cursos Tecnológicos e Profissionais,Total,,,,6.1
2023,Moimenta da Beira,Município,Total,10º ano,,,,4.4
2023,Moimenta da Beira,Município,Total,11º ano,,,,2.6
2023,Moimenta da Beira,Município,Total,12º ano,,,,9.7
2023,Moimenta da Beira,Município,Total,Total,,,,5.6
2023,Moita,Município,Cursos gerais,10º ano,,,,19.7
2023,Moita,Município,Cursos gerais,11º ano,,,,5.0
2023,Moita,Município,Cursos gerais,12º ano,,,,20.1
2023,Moita,Município,Cursos gerais,Total,,,,14.7
2023,Moita,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.0
2023,Moita,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,9.0
2023,Moita,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,23.4
2023,Moita,Município,Cursos Tecnológicos e Profissionais,Total,,,,13.3
2023,Moita,Município,Total,10º ano,,,,14.1
2023,Moita,Município,Total,11º ano,,,,7.2
2023,Moita,Município,Total,12º ano,,,,21.9
2023,Moita,Município,Total,Total,,,,13.9
2023,Monção,Município,Cursos gerais,10º ano,,,,3.5
2023,Monção,Município,Cursos gerais,11º ano,,,,0.0
2023,Monção,Município,Cursos gerais,12º ano,,,,4.3
2023,Monção,Município,Cursos gerais,Total,,,,2.8
2023,Monção,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,9.9
2023,Monção,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,7.4
2023,Monção,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,3.1
2023,Monção,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.3
2023,Monção,Município,Total,10º ano,,,,6.5
2023,Monção,Município,Total,11º ano,,,,2.9
2023,Monção,Município,Total,12º ano,,,,3.8
2023,Monção,Município,Total,Total,,,,4.7
2023,Monchique,Município,Cursos gerais,10º ano,,,-,
2023,Monchique,Município,Cursos gerais,11º ano,,,-,
2023,Monchique,Município,Cursos gerais,12º ano,,,-,
2023,Monchique,Município,Cursos gerais,Total,,,-,
2023,Monchique,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Monchique,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2023,Monchique,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Monchique,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2023,Monchique,Município,Total,10º ano,,,-,
2023,Monchique,Município,Total,11º ano,,,-,
2023,Monchique,Município,Total,12º ano,,,-,
2023,Monchique,Município,Total,Total,,,-,
2023,Mondim de Basto,Município,Cursos gerais,10º ano,,,,18.6
2023,Mondim de Basto,Município,Cursos gerais,11º ano,,,,12.2
2023,Mondim de Basto,Município,Cursos gerais,12º ano,,,,3.3
2023,Mondim de Basto,Município,Cursos gerais,Total,,,,12.3
2023,Mondim de Basto,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,13.3
2023,Mondim de Basto,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,8.3
2023,Mondim de Basto,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,11.1
2023,Mondim de Basto,Município,Cursos Tecnológicos e Profissionais,Total,,,,11.1
2023,Mondim de Basto,Município,Total,10º ano,,,,17.2
2023,Mondim de Basto,Município,Total,11º ano,,,,11.3
2023,Mondim de Basto,Município,Total,12º ano,,,,6.3
2023,Mondim de Basto,Município,Total,Total,,,,11.9
2023,Monforte,Município,Cursos gerais,10º ano,,,-,
2023,Monforte,Município,Cursos gerais,11º ano,,,-,
2023,Monforte,Município,Cursos gerais,12º ano,,,-,
2023,Monforte,Município,Cursos gerais,Total,,,-,
2023,Monforte,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Monforte,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2023,Monforte,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Monforte,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2023,Monforte,Município,Total,10º ano,,,-,
2023,Monforte,Município,Total,11º ano,,,-,
2023,Monforte,Município,Total,12º ano,,,-,
2023,Monforte,Município,Total,Total,,,-,
2023,Montalegre,Município,Cursos gerais,10º ano,,,,16.7
2023,Montalegre,Município,Cursos gerais,11º ano,,,,0.0
2023,Montalegre,Município,Cursos gerais,12º ano,,,,5.3
2023,Montalegre,Município,Cursos gerais,Total,,,,7.6
2023,Montalegre,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2023,Montalegre,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2023,Montalegre,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,9.1
2023,Montalegre,Município,Cursos Tecnológicos e Profissionais,Total,,,,2.1
2023,Montalegre,Município,Total,10º ano,,,,12.3
2023,Montalegre,Município,Total,11º ano,,,,0.0
2023,Montalegre,Município,Total,12º ano,,,,6.1
2023,Montalegre,Município,Total,Total,,,,6.1
2023,Montemor-o-Novo,Município,Cursos gerais,10º ano,,,,15.7
2023,Montemor-o-Novo,Município,Cursos gerais,11º ano,,,,5.4
2023,Montemor-o-Novo,Município,Cursos gerais,12º ano,,,,6.6
2023,Montemor-o-Novo,Município,Cursos gerais,Total,,,,9.3
2023,Montemor-o-Novo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,38.9
2023,Montemor-o-Novo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,10.0
2023,Montemor-o-Novo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2023,Montemor-o-Novo,Município,Cursos Tecnológicos e Profissionais,Total,,,,14.8
2023,Montemor-o-Novo,Município,Total,10º ano,,,,19.6
2023,Montemor-o-Novo,Município,Total,11º ano,,,,6.3
2023,Montemor-o-Novo,Município,Total,12º ano,,,,5.1
2023,Montemor-o-Novo,Município,Total,Total,,,,10.4
2023,Montemor-o-Velho,Município,Cursos gerais,10º ano,,,,5.6
2023,Montemor-o-Velho,Município,Cursos gerais,11º ano,,,,0.0
2023,Montemor-o-Velho,Município,Cursos gerais,12º ano,,,,7.5
2023,Montemor-o-Velho,Município,Cursos gerais,Total,,,,4.2
2023,Montemor-o-Velho,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.1
2023,Montemor-o-Velho,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.1
2023,Montemor-o-Velho,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,13.3
2023,Montemor-o-Velho,Município,Cursos Tecnológicos e Profissionais,Total,,,,8.0
2023,Montemor-o-Velho,Município,Total,10º ano,,,,6.3
2023,Montemor-o-Velho,Município,Total,11º ano,,,,2.3
2023,Montemor-o-Velho,Município,Total,12º ano,,,,10.2
2023,Montemor-o-Velho,Município,Total,Total,,,,6.0
2023,Montijo,Município,Cursos gerais,10º ano,,,,21.9
2023,Montijo,Município,Cursos gerais,11º ano,,,,7.8
2023,Montijo,Município,Cursos gerais,12º ano,,,,18.3
2023,Montijo,Município,Cursos gerais,Total,,,,16.1
2023,Montijo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,27.1
2023,Montijo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.8
2023,Montijo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,22.8
2023,Montijo,Município,Cursos Tecnológicos e Profissionais,Total,,,,18.3
2023,Montijo,Município,Total,10º ano,,,,23.5
2023,Montijo,Município,Total,11º ano,,,,6.8
2023,Montijo,Município,Total,12º ano,,,,19.8
2023,Montijo,Município,Total,Total,,,,16.8
2023,Mora,Município,Cursos gerais,10º ano,,,,36.4
2023,Mora,Município,Cursos gerais,11º ano,,,,8.3
2023,Mora,Município,Cursos gerais,12º ano,,,,0.0
2023,Mora,Município,Cursos gerais,Total,,,,20.5
2023,Mora,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Mora,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.5
2023,Mora,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Mora,Município,Cursos Tecnológicos e Profissionais,Total,,,,4.5
2023,Mora,Município,Total,10º ano,,,,36.4
2023,Mora,Município,Total,11º ano,,,,5.9
2023,Mora,Município,Total,12º ano,,,,0.0
2023,Mora,Município,Total,Total,,,,15.2
2023,Mortágua,Município,Cursos gerais,10º ano,,,,2.4
2023,Mortágua,Município,Cursos gerais,11º ano,,,,0.0
2023,Mortágua,Município,Cursos gerais,12º ano,,,,13.2
2023,Mortágua,Município,Cursos gerais,Total,,,,5.3
2023,Mortágua,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2023,Mortágua,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,11.8
2023,Mortágua,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2023,Mortágua,Município,Cursos Tecnológicos e Profissionais,Total,,,,3.7
2023,Mortágua,Município,Total,10º ano,,,,1.6
2023,Mortágua,Município,Total,11º ano,,,,3.9
2023,Mortágua,Município,Total,12º ano,,,,8.9
2023,Mortágua,Município,Total,Total,,,,4.8
2023,Moura,Município,Cursos gerais,10º ano,,,,13.1
2023,Moura,Município,Cursos gerais,11º ano,,,,5.0
2023,Moura,Município,Cursos gerais,12º ano,,,,16.1
2023,Moura,Município,Cursos gerais,Total,,,,11.6
2023,Moura,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,17.5
2023,Moura,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,10.0
2023,Moura,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,6.1
2023,Moura,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.0
2023,Moura,Município,Total,10º ano,,,,14.9
2023,Moura,Município,Total,11º ano,,,,7.1
2023,Moura,Município,Total,12º ano,,,,13.3
2023,Moura,Município,Total,Total,,,,11.7
2023,Mourão,Município,Cursos gerais,10º ano,,,-,
2023,Mourão,Município,Cursos gerais,11º ano,,,-,
2023,Mourão,Município,Cursos gerais,12º ano,,,-,
2023,Mourão,Município,Cursos gerais,Total,,,-,
2023,Mourão,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Mourão,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2023,Mourão,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Mourão,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2023,Mourão,Município,Total,10º ano,,,-,
2023,Mourão,Município,Total,11º ano,,,-,
2023,Mourão,Município,Total,12º ano,,,-,
2023,Mourão,Município,Total,Total,,,-,
2023,Murça,Município,Cursos gerais,10º ano,,,,0.0
2023,Murça,Município,Cursos gerais,11º ano,,,,0.0
2023,Murça,Município,Cursos gerais,12º ano,,,,19.2
2023,Murça,Município,Cursos gerais,Total,,,,5.7
2023,Murça,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,8.5
2023,Murça,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,8.3
2023,Murça,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,5.1
2023,Murça,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.4
2023,Murça,Município,Total,10º ano,,,,5.0
2023,Murça,Município,Total,11º ano,,,,4.7
2023,Murça,Município,Total,12º ano,,,,10.8
2023,Murça,Município,Total,Total,,,,6.7
2023,Murtosa,Município,Cursos gerais,10º ano,,,,18.2
2023,Murtosa,Município,Cursos gerais,11º ano,,,,2.6
2023,Murtosa,Município,Cursos gerais,12º ano,,,,7.7
2023,Murtosa,Município,Cursos gerais,Total,,,,10.6
2023,Murtosa,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Murtosa,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2023,Murtosa,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Murtosa,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2023,Murtosa,Município,Total,10º ano,,,,18.2
2023,Murtosa,Município,Total,11º ano,,,,2.6
2023,Murtosa,Município,Total,12º ano,,,,7.7
2023,Murtosa,Município,Total,Total,,,,10.6
2023,Nazaré,Município,Cursos gerais,10º ano,,,,20.7
2023,Nazaré,Município,Cursos gerais,11º ano,,,,9.8
2023,Nazaré,Município,Cursos gerais,12º ano,,,,20.0
2023,Nazaré,Município,Cursos gerais,Total,,,,17.3
2023,Nazaré,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.7
2023,Nazaré,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.9
2023,Nazaré,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,9.6
2023,Nazaré,Município,Cursos Tecnológicos e Profissionais,Total,,,,8.4
2023,Nazaré,Município,Total,10º ano,,,,15.9
2023,Nazaré,Município,Total,11º ano,,,,6.8
2023,Nazaré,Município,Total,12º ano,,,,12.2
2023,Nazaré,Município,Total,Total,,,,12.1
2023,Nelas,Município,Cursos gerais,10º ano,,,,4.4
2023,Nelas,Município,Cursos gerais,11º ano,,,,3.2
2023,Nelas,Município,Cursos gerais,12º ano,,,,3.2
2023,Nelas,Município,Cursos gerais,Total,,,,3.6
2023,Nelas,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,12.2
2023,Nelas,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,2.3
2023,Nelas,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,6.3
2023,Nelas,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.9
2023,Nelas,Município,Total,10º ano,,,,8.5
2023,Nelas,Município,Total,11º ano,,,,2.8
2023,Nelas,Município,Total,12º ano,,,,4.5
2023,Nelas,Município,Total,Total,,,,5.6
2023,Nisa,Município,Cursos gerais,10º ano,,,,4.5
2023,Nisa,Município,Cursos gerais,11º ano,,,,0.0
2023,Nisa,Município,Cursos gerais,12º ano,,,,4.3
2023,Nisa,Município,Cursos gerais,Total,,,,3.6
2023,Nisa,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Nisa,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2023,Nisa,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2023,Nisa,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2023,Nisa,Município,Total,10º ano,,,,4.5
2023,Nisa,Município,Total,11º ano,,,,0.0
2023,Nisa,Município,Total,12º ano,,,,3.2
2023,Nisa,Município,Total,Total,,,,2.5
2023,Nordeste,Município,Cursos gerais,10º ano,,,,25.7
2023,Nordeste,Município,Cursos gerais,11º ano,,,,0.0
2023,Nordeste,Município,Cursos gerais,12º ano,,,,13.0
2023,Nordeste,Município,Cursos gerais,Total,,,,14.6
2023,Nordeste,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,5.9
2023,Nordeste,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,14.3
2023,Nordeste,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,20.0
2023,Nordeste,Município,Cursos Tecnológicos e Profissionais,Total,,,,13.7
2023,Nordeste,Município,Total,10º ano,,,,19.2
2023,Nordeste,Município,Total,11º ano,,,,5.3
2023,Nordeste,Município,Total,12º ano,,,,16.3
2023,Nordeste,Município,Total,Total,,,,14.3
2023,Óbidos,Município,Cursos gerais,10º ano,,,,10.0
2023,Óbidos,Município,Cursos gerais,11º ano,,,,6.0
2023,Óbidos,Município,Cursos gerais,12º ano,,,,21.6
2023,Óbidos,Município,Cursos gerais,Total,,,,11.7
2023,Óbidos,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,11.1
2023,Óbidos,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,14.3
2023,Óbidos,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Óbidos,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.8
2023,Óbidos,Município,Total,10º ano,,,,10.3
2023,Óbidos,Município,Total,11º ano,,,,8.5
2023,Óbidos,Município,Total,12º ano,,,,21.6
2023,Óbidos,Município,Total,Total,,,,11.9
2023,Odemira,Município,Cursos gerais,10º ano,,,,14.1
2023,Odemira,Município,Cursos gerais,11º ano,,,,11.7
2023,Odemira,Município,Cursos gerais,12º ano,,,,14.5
2023,Odemira,Município,Cursos gerais,Total,,,,13.4
2023,Odemira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.0
2023,Odemira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,6.8
2023,Odemira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,9.1
2023,Odemira,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.7
2023,Odemira,Município,Total,10º ano,,,,10.4
2023,Odemira,Município,Total,11º ano,,,,9.7
2023,Odemira,Município,Total,12º ano,,,,11.6
2023,Odemira,Município,Total,Total,,,,10.6
2023,Odivelas,Município,Cursos gerais,10º ano,,,,19.9
2023,Odivelas,Município,Cursos gerais,11º ano,,,,6.8
2023,Odivelas,Município,Cursos gerais,12º ano,,,,19.8
2023,Odivelas,Município,Cursos gerais,Total,,,,15.6
2023,Odivelas,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,11.7
2023,Odivelas,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,7.4
2023,Odivelas,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,24.6
2023,Odivelas,Município,Cursos Tecnológicos e Profissionais,Total,,,,14.2
2023,Odivelas,Município,Total,10º ano,,,,18.3
2023,Odivelas,Município,Total,11º ano,,,,6.9
2023,Odivelas,Município,Total,12º ano,,,,20.8
2023,Odivelas,Município,Total,Total,,,,15.3
2023,Oeiras,Município,Cursos gerais,10º ano,,,,10.8
2023,Oeiras,Município,Cursos gerais,11º ano,,,,3.8
2023,Oeiras,Município,Cursos gerais,12º ano,,,,13.9
2023,Oeiras,Município,Cursos gerais,Total,,,,9.6
2023,Oeiras,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.4
2023,Oeiras,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,7.1
2023,Oeiras,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,19.6
2023,Oeiras,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.4
2023,Oeiras,Município,Total,10º ano,,,,10.7
2023,Oeiras,Município,Total,11º ano,,,,4.3
2023,Oeiras,Município,Total,12º ano,,,,14.8
2023,Oeiras,Município,Total,Total,,,,10.0
2023,Oleiros,Município,Cursos gerais,10º ano,,,,0.0
2023,Oleiros,Município,Cursos gerais,11º ano,,,,0.0
2023,Oleiros,Município,Cursos gerais,12º ano,,,,25.0
2023,Oleiros,Município,Cursos gerais,Total,,,,10.3
2023,Oleiros,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2023,Oleiros,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2023,Oleiros,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Oleiros,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2023,Oleiros,Município,Total,10º ano,,,,0.0
2023,Oleiros,Município,Total,11º ano,,,,0.0
2023,Oleiros,Município,Total,12º ano,,,,25.0
2023,Oleiros,Município,Total,Total,,,,8.3
2023,Olhão,Município,Cursos gerais,10º ano,,,,13.2
2023,Olhão,Município,Cursos gerais,11º ano,,,,5.4
2023,Olhão,Município,Cursos gerais,12º ano,,,,11.4
2023,Olhão,Município,Cursos gerais,Total,,,,9.9
2023,Olhão,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,31.1
2023,Olhão,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,10.7
2023,Olhão,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,20.6
2023,Olhão,Município,Cursos Tecnológicos e Profissionais,Total,,,,23.0
2023,Olhão,Município,Total,10º ano,,,,21.7
2023,Olhão,Município,Total,11º ano,,,,7.1
2023,Olhão,Município,Total,12º ano,,,,14.5
2023,Olhão,Município,Total,Total,,,,15.0
2023,Oliveira de Azeméis,Município,Cursos gerais,10º ano,,,,1.9
2023,Oliveira de Azeméis,Município,Cursos gerais,11º ano,,,,1.3
2023,Oliveira de Azeméis,Município,Cursos gerais,12º ano,,,,2.9
2023,Oliveira de Azeméis,Município,Cursos gerais,Total,,,,2.0
2023,Oliveira de Azeméis,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,3.8
2023,Oliveira de Azeméis,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,7.4
2023,Oliveira de Azeméis,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,12.2
2023,Oliveira de Azeméis,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.7
2023,Oliveira de Azeméis,Município,Total,10º ano,,,,2.8
2023,Oliveira de Azeméis,Município,Total,11º ano,,,,4.0
2023,Oliveira de Azeméis,Município,Total,12º ano,,,,7.0
2023,Oliveira de Azeméis,Município,Total,Total,,,,4.6
2023,Oliveira de Frades,Município,Cursos gerais,10º ano,,,,7.7
2023,Oliveira de Frades,Município,Cursos gerais,11º ano,,,,8.1
2023,Oliveira de Frades,Município,Cursos gerais,12º ano,,,,4.4
2023,Oliveira de Frades,Município,Cursos gerais,Total,,,,6.9
2023,Oliveira de Frades,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,5.0
2023,Oliveira de Frades,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.6
2023,Oliveira de Frades,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2023,Oliveira de Frades,Município,Cursos Tecnológicos e Profissionais,Total,,,,4.1
2023,Oliveira de Frades,Município,Total,10º ano,,,,6.9
2023,Oliveira de Frades,Município,Total,11º ano,,,,7.1
2023,Oliveira de Frades,Município,Total,12º ano,,,,3.2
2023,Oliveira de Frades,Município,Total,Total,,,,6.0
2023,Oliveira do Bairro,Município,Cursos gerais,10º ano,,,,12.6
2023,Oliveira do Bairro,Município,Cursos gerais,11º ano,,,,2.0
2023,Oliveira do Bairro,Município,Cursos gerais,12º ano,,,,7.4
2023,Oliveira do Bairro,Município,Cursos gerais,Total,,,,8.2
2023,Oliveira do Bairro,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.8
2023,Oliveira do Bairro,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,2.6
2023,Oliveira do Bairro,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,2.7
2023,Oliveira do Bairro,Município,Cursos Tecnológicos e Profissionais,Total,,,,1.9
2023,Oliveira do Bairro,Município,Total,10º ano,,,,7.5
2023,Oliveira do Bairro,Município,Total,11º ano,,,,2.3
2023,Oliveira do Bairro,Município,Total,12º ano,,,,5.5
2023,Oliveira do Bairro,Município,Total,Total,,,,5.5
2023,Oliveira do Hospital,Município,Cursos gerais,10º ano,,,,21.7
2023,Oliveira do Hospital,Município,Cursos gerais,11º ano,,,,3.5
2023,Oliveira do Hospital,Município,Cursos gerais,12º ano,,,,10.2
2023,Oliveira do Hospital,Município,Cursos gerais,Total,,,,12.8
2023,Oliveira do Hospital,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,9.2
2023,Oliveira do Hospital,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.0
2023,Oliveira do Hospital,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,18.1
2023,Oliveira do Hospital,Município,Cursos Tecnológicos e Profissionais,Total,,,,10.7
2023,Oliveira do Hospital,Município,Total,10º ano,,,,16.1
2023,Oliveira do Hospital,Município,Total,11º ano,,,,4.2
2023,Oliveira do Hospital,Município,Total,12º ano,,,,13.6
2023,Oliveira do Hospital,Município,Total,Total,,,,11.8
2023,Ourém,Município,Cursos gerais,10º ano,,,,12.7
2023,Ourém,Município,Cursos gerais,11º ano,,,,3.7
2023,Ourém,Município,Cursos gerais,12º ano,,,,14.4
2023,Ourém,Município,Cursos gerais,Total,,,,10.3
2023,Ourém,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.2
2023,Ourém,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.8
2023,Ourém,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,8.8
2023,Ourém,Município,Cursos Tecnológicos e Profissionais,Total,,,,7.4
2023,Ourém,Município,Total,10º ano,,,,9.9
2023,Ourém,Município,Total,11º ano,,,,4.8
2023,Ourém,Município,Total,12º ano,,,,11.2
2023,Ourém,Município,Total,Total,,,,8.8
2023,Ourique,Município,Cursos gerais,10º ano,,,,22.2
2023,Ourique,Município,Cursos gerais,11º ano,,,,0.0
2023,Ourique,Município,Cursos gerais,12º ano,,,,7.4
2023,Ourique,Município,Cursos gerais,Total,,,,11.1
2023,Ourique,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.7
2023,Ourique,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2023,Ourique,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2023,Ourique,Município,Cursos Tecnológicos e Profissionais,Total,,,,5.9
2023,Ourique,Município,Total,10º ano,,,,17.5
2023,Ourique,Município,Total,11º ano,,,,0.0
2023,Ourique,Município,Total,12º ano,,,,7.4
2023,Ourique,Município,Total,Total,,,,10.1
2023,Ovar,Município,Cursos gerais,10º ano,,,,10.2
2023,Ovar,Município,Cursos gerais,11º ano,,,,2.4
2023,Ovar,Município,Cursos gerais,12º ano,,,,6.5
2023,Ovar,Município,Cursos gerais,Total,,,,6.6
2023,Ovar,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,14.4
2023,Ovar,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,12.5
2023,Ovar,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,7.5
2023,Ovar,Município,Cursos Tecnológicos e Profissionais,Total,,,,11.7
2023,Ovar,Município,Total,10º ano,,,,11.5
2023,Ovar,Município,Total,11º ano,,,,5.6
2023,Ovar,Município,Total,12º ano,,,,6.8
2023,Ovar,Município,Total,Total,,,,8.1
2023,Paços de Ferreira,Município,Cursos gerais,10º ano,,,,5.8
2023,Paços de Ferreira,Município,Cursos gerais,11º ano,,,,1.5
2023,Paços de Ferreira,Município,Cursos gerais,12º ano,,,,4.7
2023,Paços de Ferreira,Município,Cursos gerais,Total,,,,4.0
2023,Paços de Ferreira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.1
2023,Paços de Ferreira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.8
2023,Paços de Ferreira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,3.9
2023,Paços de Ferreira,Município,Cursos Tecnológicos e Profissionais,Total,,,,6.7
2023,Paços de Ferreira,Município,Total,10º ano,,,,7.1
2023,Paços de Ferreira,Município,Total,11º ano,,,,2.8
2023,Paços de Ferreira,Município,Total,12º ano,,,,4.4
2023,Paços de Ferreira,Município,Total,Total,,,,4.8
2023,Palmela,Município,Cursos gerais,10º ano,,,,15.4
2023,Palmela,Município,Cursos gerais,11º ano,,,,5.0
2023,Palmela,Município,Cursos gerais,12º ano,,,,17.1
2023,Palmela,Município,Cursos gerais,Total,,,,12.4
